Media path: 'srt://:1234?latency=170' --> 'udp://224.0.0.1:2255'
Accepted SRT source connection
Time,SocketID,pktFlowWindow,pktCongestionWindow,pktFlightSize,msRTT,mbpsBandwidth,mbpsMaxBW,pktSent,pktSndLoss,pktSndDrop,pktRetrans,byteSent,byteSndDrop,mbpsSendRate,usPktSndPeriod,pktRecv,pktRcvLoss,pktRcvDrop,pktRcvRetrans,pktRcvBelated,byteRecv,byteRcvLoss,byteRcvDrop,mbpsRecvRate,RCVLATENCYms,pktSndFilterExtra,pktRcvFilterExtra,pktRcvFilterSupply,pktRcvFilterLoss
3943184,409183999,8192,8192,0,82.398,5280,1000,0,0,0,0,0,0,0,12,5186,89,63,115,89,7047132,112229,79443,28.9887,170,0,0,0,0
3945764,409183999,8192,8192,0,79.891,5093.53,1000,0,0,0,0,0,0,0,12,5136,0,0,0,0,6983268,0,0,21.6559,170,0,0,0,0
3947285,409183999,8192,8192,0,79.651,4094.12,1000,0,0,0,0,0,0,0,12,5230,20,0,40,20,7108476,25220,0,37.3899,170,0,0,0,0
3949512,409183999,8192,8192,0,80.62,3845.3,1000,0,0,0,0,0,0,0,12,4895,1,0,1,1,6654192,1261,0,23.8981,170,0,0,0,0
3951564,409183999,8192,8192,0,79.716,3649.49,1000,0,0,0,0,0,0,0,12,4968,24,0,48,24,6753848,30264,0,26.3318,170,0,0,0,0
3954482,409183999,8192,8192,0,90.411,2757.46,1000,0,0,0,0,0,0,0,12,5064,0,0,0,0,6885160,0,0,18.8774,170,0,0,0,0
3956443,409183999,8192,8192,0,86.711,4849.32,1000,0,0,0,0,0,0,0,12,4728,0,0,0,0,6427636,0,0,26.2192,170,0,0,0,0
3958376,409183999,8192,8192,0,82.55,3420,1000,0,0,0,0,0,0,0,12,5100,108,0,216,108,6934308,136188,0,28.7013,170,0,0,0,0
3960337,409183999,8192,8192,0,80.245,2987.14,1000,0,0,0,0,0,0,0,12,5200,0,0,0,0,7070872,0,0,28.852,170,0,0,0,0
3963773,409183999,8192,8192,0,93.677,5166.67,1000,0,0,0,0,0,0,0,12,4832,0,0,0,0,6570392,0,0,15.2958,170,0,0,0,0
3966784,409183999,8192,8192,0,85.689,3525.78,1000,0,0,0,0,0,0,0,12,4872,0,0,0,0,6622912,0,0,17.5989,170,0,0,0,0
3971329,409183999,8192,8192,0,82.347,4702.7,1000,0,0,0,0,0,0,0,12,5256,3,0,0,0,7146280,3783,0,12.5779,170,0,0,0,0
3974655,409183999,8192,8192,0,100.077,4800,1000,0,0,0,0,0,0,0,12,4632,0,0,0,0,6296888,0,0,15.1476,170,0,0,0,0
3977252,409183999,8192,8192,0,89.881,4329.12,1000,0,0,0,0,0,0,0,12,5184,0,0,0,0,7046668,0,0,21.7021,170,0,0,0,0
3980454,409183999,8192,8192,0,86.963,4567.75,1000,0,0,0,0,0,0,0,12,5064,3,0,3,0,6883844,3783,0,17.2021,170,0,0,0,0
3982653,409183999,8192,8192,0,83.601,4176.8,1000,0,0,0,0,0,0,0,12,4824,0,0,0,0,6557256,0,0,23.8478,170,0,0,0,0
3984954,409183999,8192,8192,0,83.21,3726.32,1000,0,0,0,0,0,0,0,12,5401,0,0,0,0,7343856,0,0,25.5421,170,0,0,0,0
3987002,409183999,8192,8192,0,81.115,5013.71,1000,0,0,0,0,0,0,0,12,5063,0,0,0,0,6884176,0,0,26.892,170,0,0,0,0
3989787,409183999,8192,8192,0,82.518,4965.53,1000,0,0,0,0,0,0,0,12,4790,0,0,0,0,6512520,0,0,18.7073,170,0,0,0,0
3992231,409183999,8192,8192,0,85.792,4519.49,1000,0,0,0,0,0,0,0,12,4714,0,0,0,0,6410852,0,0,20.9842,170,0,0,0,0
3995206,409183999,8192,8192,0,85.958,3932.21,1000,0,0,0,0,0,0,0,12,5064,0,0,0,0,6884032,0,0,18.5125,170,0,0,0,0
3999000,409183999,8192,8192,0,97.185,5000,1000,0,0,0,0,0,0,0,12,4896,0,0,0,0,6657996,0,0,14.0373,170,0,0,0,0
4001761,409183999,8192,8192,0,80.905,5007.2,1000,0,0,0,0,0,0,0,12,5280,0,0,0,0,7177604,0,0,20.7937,170,0,0,0,0
4004529,409183999,8192,8192,0,89.031,4705.88,1000,0,0,0,0,0,0,0,12,4800,0,0,0,0,6528000,0,0,18.8679,170,0,0,0,0
4006974,409183999,8192,8192,0,90.059,4230.78,1000,0,0,0,0,0,0,0,12,4995,3,0,6,3,6791132,3783,0,22.2276,170,0,0,0,0
4009421,409183999,8192,8192,0,82.893,4386.22,1000,0,0,0,0,0,0,0,12,5208,0,0,0,0,7081752,0,0,23.15,170,0,0,0,0
4011975,409183999,8192,8192,0,80.981,4090.92,1000,0,0,0,0,0,0,0,12,5065,25,0,50,25,6887272,31525,0,21.5737,170,0,0,0,0
4013763,409183999,8192,8192,0,82.595,5116.28,1000,0,0,0,0,0,0,0,12,5365,97,0,194,97,7293580,122317,0,32.6298,170,0,0,0,0
4015543,409183999,8192,8192,0,85.859,3420.3,1000,0,0,0,0,0,0,0,12,4812,0,0,0,0,6543756,0,0,29.4025,170,0,0,0,0
4017624,409183999,8192,8192,0,81.726,3890.11,1000,0,0,0,0,0,0,0,12,5016,0,0,0,0,6818752,0,0,26.2245,170,0,0,0,0
4019713,409183999,8192,8192,0,83.02,4223.47,1000,0,0,0,0,0,0,0,12,5088,0,0,0,0,6918552,0,0,26.4842,170,0,0,0,0
4021438,409183999,8192,8192,0,80.174,5000,1000,0,0,0,0,0,0,0,12,4752,0,0,0,0,6459336,0,0,29.9657,170,0,0,0,0
4023682,409183999,8192,8192,0,86.244,4243.91,1000,0,0,0,0,0,0,0,12,4987,53,0,0,0,6780064,66833,0,24.1714,170,0,0,0,0
4025460,409183999,8192,8192,0,91.21,4067.81,1000,0,0,0,0,0,0,0,12,4895,15,0,136,68,6652312,18915,0,29.9303,170,0,0,0,0
4026997,409183999,8192,8192,0,79.964,4609.27,1000,0,0,0,0,0,0,0,12,5267,57,0,114,57,7159360,71877,0,37.2583,170,0,0,0,0
4029718,409183999,8192,8192,0,84.934,4748.21,1000,0,0,0,0,0,0,0,12,4848,0,0,0,0,6591964,0,0,19.3846,170,0,0,0,0
4031667,409183999,8192,8192,0,83.279,5233.09,1000,0,0,0,0,0,0,0,12,5184,0,0,0,0,7047420,0,0,28.9232,170,0,0,0,0
4033702,409183999,8192,8192,0,86.173,4936.18,1000,0,0,0,0,0,0,0,12,4824,0,0,0,0,6558948,0,0,25.781,170,0,0,0,0
4035671,409183999,8192,8192,0,81.571,4661.88,1000,0,0,0,0,0,0,0,12,5206,23,0,69,46,7079032,29003,0,28.7605,170,0,0,0,0
4037474,409183999,8192,8192,0,79.459,4560,1000,0,0,0,0,0,0,0,12,5112,0,0,0,0,6950064,0,0,30.8447,170,0,0,0,0
4040425,409183999,8192,8192,0,83.429,3146.68,1000,0,0,0,0,0,0,0,12,4776,0,0,0,0,6494420,0,0,17.6048,170,0,0,0,0
4042109,409183999,8192,8192,0,80.461,3706.81,1000,0,0,0,0,0,0,0,12,5544,0,0,0,0,7538148,0,0,35.8159,170,0,0,0,0
4044079,409183999,8192,8192,0,83.906,3862.08,1000,0,0,0,0,0,0,0,12,4395,3,0,3,3,5974568,3783,0,24.263,170,0,0,0,0
4045922,409183999,8192,8192,0,86.827,4384.62,1000,0,0,0,0,0,0,0,12,5088,0,0,0,0,6917800,0,0,30.0275,170,0,0,0,0
4047440,409183999,8192,8192,0,80.434,3726.32,1000,0,0,0,0,0,0,0,12,5304,0,0,0,0,7209492,0,0,37.9948,170,0,0,0,0
4049713,409183999,8192,8192,0,84.163,3750,1000,0,0,0,0,0,0,0,12,4560,0,0,0,0,6200472,0,0,21.826,170,0,0,0,0
4051782,409183999,8192,8192,0,79.773,3786.41,1000,0,0,0,0,0,0,0,12,5618,74,0,148,74,7638412,93314,0,29.5251,170,0,0,0,0
4053419,409183999,8192,8192,0,82.814,4206.9,1000,0,0,0,0,0,0,0,12,4632,0,0,0,0,6297264,0,0,30.7807,170,0,0,0,0
4055244,409183999,8192,8192,0,81.268,4285.72,1000,0,0,0,0,0,0,0,12,5160,0,0,0,0,7016660,0,0,30.7567,170,0,0,0,0
4057888,409183999,8192,8192,0,88.018,3420,1000,0,0,0,0,0,0,0,12,4704,0,0,0,0,6395748,0,0,19.3512,170,0,0,0,0
4060850,409183999,8192,8192,0,87.062,4684.93,1000,0,0,0,0,0,0,0,12,4992,0,0,0,0,6786676,0,0,18.3282,170,0,0,0,0
4063211,409183999,8192,8192,0,82.656,4137.94,1000,0,0,0,0,0,0,0,12,4896,0,0,0,0,6656680,0,0,22.5633,170,0,0,0,0
4065798,409183999,8192,8192,0,80.354,5155.56,1000,0,0,0,0,0,0,0,12,5424,0,0,0,0,7373256,0,0,22.7984,170,0,0,0,0
4067692,409183999,8192,8192,0,83.042,3726.32,1000,0,0,0,0,0,0,0,12,4920,0,0,0,0,6689508,0,0,28.2499,170,0,0,0,0
4070233,409183999,8192,8192,0,83.308,4627.45,1000,0,0,0,0,0,0,0,12,5088,0,0,0,0,6919116,0,0,21.7823,170,0,0,0,0
4072168,409183999,8192,8192,0,80.665,4461.54,1000,0,0,0,0,0,0,0,12,5208,32,0,32,0,7082692,40352,0,29.293,170,0,0,0,0
4074149,409183999,8192,8192,0,83.167,5167.88,1000,0,0,0,0,0,0,0,12,4850,146,0,324,178,6593556,184106,0,26.6165,170,0,0,0,0
4075771,409183999,8192,8192,0,83.226,3436.62,1000,0,0,0,0,0,0,0,12,4997,45,0,90,45,6793100,56745,0,33.5129,170,0,0,0,0
4077877,409183999,8192,8192,0,83.945,4783.79,1000,0,0,0,0,0,0,0,12,4896,0,0,0,0,6657056,0,0,25.2884,170,0,0,0,0
4080848,409183999,8192,8192,0,85.778,3404.65,1000,0,0,0,0,0,0,0,12,5280,0,0,0,0,7178732,0,0,19.3274,170,0,0,0,0
4083079,409183999,8192,8192,0,88.392,4711.12,1000,0,0,0,0,0,0,0,12,4616,8,0,16,8,6276632,10088,0,22.5118,170,0,0,0,0
4086053,409183999,8192,8192,0,82.909,4021.63,1000,0,0,0,0,0,0,0,12,5395,19,0,38,19,7333440,23959,0,19.7291,170,0,0,0,0
4089129,409183999,8192,8192,0,85.163,3932.21,1000,0,0,0,0,0,0,0,12,4800,0,0,0,0,6527248,0,0,16.9748,170,0,0,0,0
4092222,409183999,8192,8192,0,81.381,2818.19,1000,0,0,0,0,0,0,0,12,5328,0,0,0,0,7242696,0,0,18.7305,170,0,0,0,0
4094088,409183999,8192,8192,0,79.788,4661.88,1000,0,0,0,0,0,0,0,12,4968,0,0,0,0,6754600,0,0,28.9647,170,0,0,0,0
4095923,409183999,8192,8192,0,79.883,4946.57,1000,0,0,0,0,0,0,0,12,4776,0,0,0,0,6494420,0,0,28.3121,170,0,0,0,0
4098767,409183999,8192,8192,0,88.75,5217.4,1000,0,0,0,0,0,0,0,12,4728,0,0,0,0,6429892,0,0,18.0869,170,0,0,0,0
4102154,409183999,8192,8192,0,85.899,3217.03,1000,0,0,0,0,0,0,0,12,5208,0,0,0,0,7080624,0,0,16.7246,170,0,0,0,0
4105535,409183999,8192,8192,0,86.911,3852.64,1000,0,0,0,0,0,0,0,12,4920,0,0,0,0,6691012,0,0,15.8307,170,0,0,0,0
4107698,409183999,8192,8192,0,82.955,4200,1000,0,0,0,0,0,0,0,12,5483,0,0,0,0,7454812,0,0,27.5807,170,0,0,0,0
4111142,409183999,8192,8192,0,81.04,4816.91,1000,0,0,0,0,0,0,0,12,4991,10,0,16,10,6786444,12610,0,15.7629,170,0,0,0,0
4112880,409183999,8192,8192,0,87.859,4705.88,1000,0,0,0,0,0,0,0,12,4619,59,0,118,59,6279584,74399,0,28.9024,170,0,0,0,0
4115268,409183999,8192,8192,0,81.407,4114.3,1000,0,0,0,0,0,0,0,12,5136,0,0,0,0,6984020,0,0,23.3914,170,0,0,0,0
4117162,409183999,8192,8192,0,84.718,4044.95,1000,0,0,0,0,0,0,0,12,5016,0,0,0,0,6820068,0,0,28.8208,170,0,0,0,0
4119462,409183999,8192,8192,0,82.958,3611.65,1000,0,0,0,0,0,0,0,12,5180,0,0,0,0,7041040,0,0,24.4894,170,0,0,0,0
4121590,409183999,8192,8192,0,81.774,3636.37,1000,0,0,0,0,0,0,0,12,5184,20,0,40,20,7047232,25220,0,26.4848,170,0,0,0,0
4122991,409183999,8192,8192,0,79.458,4376.47,1000,0,0,0,0,0,0,0,12,4704,0,0,0,0,6392740,0,0,36.5039,170,0,0,0,0
4124905,409183999,8192,8192,0,88.219,4920.86,1000,0,0,0,0,0,0,0,12,4776,0,0,0,0,6493668,0,0,27.1402,170,0,0,0,0
4127093,409183999,8192,8192,0,81.237,3859.66,1000,0,0,0,0,0,0,0,12,5400,0,0,0,0,7343060,0,0,26.8543,170,0,0,0,0
4129050,409183999,8192,8192,0,86.053,3977.9,1000,0,0,0,0,0,0,0,12,4584,0,0,0,0,6233488,0,0,25.4789,170,0,0,0,0
4131236,409183999,8192,8192,0,82.54,4000.01,1000,0,0,0,0,0,0,0,12,5112,0,0,0,0,6951756,0,0,25.4432,170,0,0,0,0
4134174,409183999,8192,8192,0,81.422,4736.84,1000,0,0,0,0,0,0,0,12,5188,14,0,42,28,7055304,17654,0,19.2095,170,0,0,0,0
4135892,409183999,8192,8192,0,84.846,4538.47,1000,0,0,0,0,0,0,0,12,4945,25,0,50,25,6721816,31525,0,31.303,170,0,0,0,0
4137984,409183999,8192,8192,0,82.94,4748.21,1000,0,0,0,0,0,0,0,12,4944,0,0,0,0,6721020,0,0,25.7032,170,0,0,0,0
4140142,409183999,8192,8192,0,81.078,3350.26,1000,0,0,0,0,0,0,0,12,5256,0,0,0,0,7146468,0,0,26.4925,170,0,0,0,0
4141765,409183999,8192,8192,0,80.362,3952.1,1000,0,0,0,0,0,0,0,12,4776,0,0,0,0,6494984,0,0,32.0229,170,0,0,0,0
4144293,409183999,8192,8192,0,81.538,4816.33,1000,0,0,0,0,0,0,0,12,5016,0,0,0,0,6819504,0,0,21.5763,170,0,0,0,0
4146565,409183999,8192,8192,0,86.732,5291.34,1000,0,0,0,0,0,0,0,12,4992,0,0,0,0,6787052,0,0,23.9043,170,0,0,0,0
4149010,409183999,8192,8192,0,85.125,4784.82,1000,0,0,0,0,0,0,0,12,4728,0,0,0,0,6428952,0,0,21.0354,170,0,0,0,0
4151659,409183999,8192,8192,0,79.427,4000.01,1000,0,0,0,0,0,0,0,12,5520,0,0,0,0,7504944,0,0,22.66,170,0,0,0,0
4153010,409183999,8192,8192,0,80.233,4127.4,1000,0,0,0,0,0,0,0,12,4752,0,0,0,0,6460652,0,0,38.2488,170,0,0,0,0
4155457,409183999,8192,8192,0,80.755,4556.96,1000,0,0,0,0,0,0,0,12,5160,59,0,75,48,7014404,74303,0,22.9376,170,0,0,0,0
4158170,409183999,8192,8192,0,84.584,4509.56,1000,0,0,0,0,0,0,0,12,4728,0,0,0,0,6428952,0,0,18.9579,170,0,0,0,0
4161319,409183999,8192,8192,0,83.093,4962.41,1000,0,0,0,0,0,0,0,12,5255,0,0,0,0,7144356,0,0,18.1466,170,0,0,0,0
4163100,409183999,8192,8192,0,81.242,3403.85,1000,0,0,0,0,0,0,0,12,4777,0,0,0,0,6491456,0,0,29.1718,170,0,0,0,0
4165401,409183999,8192,8192,0,82.127,4564.43,1000,0,0,0,0,0,0,0,12,5160,0,0,0,0,7016848,0,0,24.3933,170,0,0,0,0
4169717,409183999,8192,8192,0,88.294,2891.57,1000,0,0,0,0,0,0,0,12,4756,4,0,8,4,6466656,5044,0,11.9874,170,0,0,0,0
4172330,409183999,8192,8192,0,86.953,4047.35,1000,0,0,0,0,0,0,0,12,5256,0,0,0,0,7144964,0,0,21.8753,170,0,0,0,0
4175063,409183999,8192,8192,0,82.55,4684.93,1000,0,0,0,0,0,0,0,12,4992,0,0,0,0,6788932,0,0,19.868,170,0,0,0,0
4177779,409183999,8192,8192,0,81.722,3000,1000,0,0,0,0,0,0,0,12,5214,30,0,60,30,7089912,37830,0,20.8867,170,0,0,0,0
4180490,409183999,8192,8192,0,81.226,3827.03,1000,0,0,0,0,0,0,0,12,4824,0,0,0,0,6558572,0,0,19.3523,170,0,0,0,0
4182838,409183999,8192,8192,0,81.14,4962.41,1000,0,0,0,0,0,0,0,12,5040,0,0,0,0,6854024,0,0,23.3542,170,0,0,0,0
4186412,409183999,8192,8192,0,87.387,5104.49,1000,0,0,0,0,0,0,0,12,5136,135,0,135,0,6983644,170235,0,15.6292,170,0,0,0,0
4188125,409183999,8192,8192,0,84.382,4767.13,1000,0,0,0,0,0,0,0,12,4706,2,0,2,2,6400160,2522,0,29.8995,170,0,0,0,0
4190875,409183999,8192,8192,0,81.141,3937.5,1000,0,0,0,0,0,0,0,12,5232,0,0,0,0,7114768,0,0,20.699,170,0,0,0,0
4193552,409183999,8192,8192,0,85.412,4977.78,1000,0,0,0,0,0,0,0,12,4592,33,0,65,32,6243992,41613,0,18.6548,170,0,0,0,0
4195377,409183999,8192,8192,0,85.206,4578.95,1000,0,0,0,0,0,0,0,12,5266,0,0,0,0,7157624,0,0,31.3755,170,0,0,0,0
4197293,409183999,8192,8192,0,80.847,3886.37,1000,0,0,0,0,0,0,0,12,4934,0,0,0,0,6708360,0,0,28.0185,170,0,0,0,0
4200106,409183999,8192,8192,0,80.007,4490.81,1000,0,0,0,0,0,0,0,12,5160,0,0,0,0,7016848,0,0,19.9574,170,0,0,0,0
4201753,409183999,8192,8192,0,81.552,3696.97,1000,0,0,0,0,0,0,0,12,4992,0,0,0,0,6788368,0,0,32.9563,170,0,0,0,0
4204408,409183999,8192,8192,0,81.298,5178.08,1000,0,0,0,0,0,0,0,12,5064,0,0,0,0,6885348,0,0,20.7513,170,0,0,0,0
4206177,409183999,8192,8192,0,81.015,4765.97,1000,0,0,0,0,0,0,0,12,4993,0,0,0,0,6789916,0,0,30.7115,170,0,0,0,0
4208695,409183999,8192,8192,0,88.483,4800,1000,0,0,0,0,0,0,0,12,4654,47,0,94,47,6326432,59267,0,20.0998,170,0,0,0,0
4211504,409183999,8192,8192,0,90.193,4551.73,1000,0,0,0,0,0,0,0,12,4920,0,0,0,0,6686876,0,0,19.0426,170,0,0,0,0
4214007,409183999,8192,8192,0,81.061,4578.95,1000,0,0,0,0,0,0,0,12,5304,0,0,0,0,7211560,0,0,23.0469,170,0,0,0,0
4216039,409183999,8192,8192,0,82.572,4768.21,1000,0,0,0,0,0,0,0,12,4968,0,0,0,0,6755728,0,0,26.5985,170,0,0,0,0
4217738,409183999,8192,8192,0,82.411,4578.95,1000,0,0,0,0,0,0,0,12,5016,0,0,0,0,6820820,0,0,32.119,170,0,0,0,0
4220596,409183999,8192,8192,0,92.322,4985.92,1000,0,0,0,0,0,0,0,12,4776,0,0,0,0,6494984,0,0,18.1798,170,0,0,0,0
4223371,409183999,8192,8192,0,87.47,3428.58,1000,0,0,0,0,0,0,0,12,5040,0,0,0,0,6851956,0,0,19.7557,170,0,0,0,0
4225131,409183999,8192,8192,0,82.297,4070.18,1000,0,0,0,0,0,0,0,12,5184,0,0,0,0,7047608,0,0,32.0362,170,0,0,0,0
4227548,409183999,8192,8192,0,86.886,4640,1000,0,0,0,0,0,0,0,12,4944,0,0,0,0,6723464,0,0,22.2462,170,0,0,0,0
4229741,409183999,8192,8192,0,83.844,4363.64,1000,0,0,0,0,0,0,0,12,5112,0,0,0,0,6952320,0,0,25.3643,170,0,0,0,0
4231320,409183999,8192,8192,0,80.095,4692.31,1000,0,0,0,0,0,0,0,12,5090,50,0,50,50,6921648,63050,0,35.0732,170,0,0,0,0
4233424,409183999,8192,8192,0,100.352,4317.08,1000,0,0,0,0,0,0,0,12,4632,0,0,0,0,6296136,0,0,23.943,170,0,0,0,0
4235235,409183999,8192,8192,0,82.497,3067.27,1000,0,0,0,0,0,0,0,12,5448,48,0,48,0,7403264,60528,0,32.6958,170,0,0,0,0
4237052,409183999,8192,8192,0,81.494,2987.76,1000,0,0,0,0,0,0,0,12,5024,0,0,48,48,6832076,0,0,30.0881,170,0,0,0,0
4239937,409183999,8192,8192,0,84.172,3649.49,1000,0,0,0,0,0,0,0,12,4864,0,0,0,0,6615040,0,0,18.3391,170,0,0,0,0
4241826,409183999,8192,8192,0,81.438,4068.97,1000,0,0,0,0,0,0,0,12,5096,18,0,36,18,6928868,22698,0,29.3548,170,0,0,0,0
4243671,409183999,8192,8192,0,92.355,3630.78,1000,0,0,0,0,0,0,0,12,4618,0,0,0,0,6277472,0,0,27.2126,170,0,0,0,0
4246296,409183999,8192,8192,0,81.713,4481.02,1000,0,0,0,0,0,0,0,12,5400,0,0,0,0,7342684,0,0,22.3745,170,0,0,0,0
4248395,409183999,8192,8192,0,83.413,4575.54,1000,0,0,0,0,0,0,0,12,4662,0,0,0,0,6340320,0,0,24.1725,170,0,0,0,0
4250948,409183999,8192,8192,0,84.314,2857.15,1000,0,0,0,0,0,0,0,12,5010,0,0,0,0,6812660,0,0,21.3452,170,0,0,0,0
4253453,409183999,8192,8192,0,86.436,4343.57,1000,0,0,0,0,0,0,0,12,5016,0,0,0,0,6821196,0,0,21.7832,170,0,0,0,0
4257051,409183999,8192,8192,0,85.167,4753.25,1000,0,0,0,0,0,0,0,12,5376,0,0,0,0,7310984,0,0,16.2561,170,0,0,0,0
4259980,409183999,8192,8192,0,82.023,4734.7,1000,0,0,0,0,0,0,0,12,5183,0,0,0,0,7043992,0,0,19.2424,170,0,0,0,0
4261662,409183999,8192,8192,0,81.761,4470.6,1000,0,0,0,0,0,0,0,12,4585,0,0,0,0,6232780,0,0,29.6307,170,0,0,0,0
4264540,409183999,8192,8192,0,95.517,4150.94,1000,0,0,0,0,0,0,0,12,4728,0,0,0,0,6425756,0,0,17.8629,170,0,0,0,0
08:53:33.688417/SRT:RcvQ:worker D:SRT.t: tsbpd wrap period begins
4266223,409183999,8192,8192,0,83.156,4783.22,1000,0,0,0,0,0,0,0,12,5280,0,0,0,0,7180048,0,0,34.1439,170,0,0,0,0
4268181,409183999,8192,8192,0,81.328,5181.83,1000,0,0,0,0,0,0,0,12,4957,67,0,200,133,6739452,84487,0,27.5319,170,0,0,0,0
4271087,409183999,8192,8192,0,82.437,4230.78,1000,0,0,0,0,0,0,0,12,5448,0,0,0,0,7406648,0,0,20.3874,170,0,0,0,0
4272869,409183999,8192,8192,0,79.831,3600,1000,0,0,0,0,0,0,0,12,5232,0,0,0,0,7114204,0,0,31.9405,170,0,0,0,0
4275309,409183999,8192,8192,0,88.406,3619.06,1000,0,0,0,0,0,0,0,12,4536,0,0,0,0,6168772,0,0,20.227,170,0,0,0,0
4277266,409183999,8192,8192,0,81.624,4436.36,1000,0,0,0,0,0,0,0,12,4992,0,0,0,0,6786676,0,0,27.745,170,0,0,0,0
4280365,409183999,8192,8192,0,82.943,5080.3,1000,0,0,0,0,0,0,0,12,4824,0,0,0,0,6559136,0,0,16.9311,170,0,0,0,0
4282172,409183999,8192,8192,0,82.391,4838.71,1000,0,0,0,0,0,0,0,12,5208,0,0,0,0,7079120,0,0,31.3337,170,0,0,0,0
4284412,409183999,8192,8192,0,86.081,3914.45,1000,0,0,0,0,0,0,0,12,5014,120,0,239,119,6817912,151320,0,24.3494,170,0,0,0,0
4287865,409183999,8192,8192,0,86.072,4832.22,1000,0,0,0,0,0,0,0,12,5129,0,0,0,0,6973748,0,0,16.1571,170,0,0,0,0
4290419,409183999,8192,8192,0,84.987,4818.19,1000,0,0,0,0,0,0,0,12,4881,0,0,0,0,6637972,0,0,20.7951,170,0,0,0,0
4292521,409183999,8192,8192,0,80.156,4433.12,1000,0,0,0,0,0,0,0,12,5131,0,0,0,0,6972520,0,0,26.5341,170,0,0,0,0
4294469,409183999,8192,8192,0,83.259,5419.36,1000,0,0,0,0,0,0,0,12,4709,0,0,0,0,6403112,0,0,26.2997,170,0,0,0,0
4296303,409183999,8192,8192,0,82.944,4067.81,1000,0,0,0,0,0,0,0,12,5376,0,0,0,0,7310608,0,0,31.8945,170,0,0,0,0
4299544,409183999,8192,8192,0,80.994,3111.12,1000,0,0,0,0,0,0,0,12,5208,0,0,0,0,7080248,0,0,17.4751,170,0,0,0,0
4301336,409183999,8192,8192,0,80.282,4335.49,1000,0,0,0,0,0,0,0,12,4728,0,0,0,0,6428952,0,0,28.7083,170,0,0,0,0
4303821,409183999,8192,8192,0,82.708,4510.64,1000,0,0,0,0,0,0,0,12,4944,0,0,0,0,6723464,0,0,21.6393,170,0,0,0,0
4305611,409183999,8192,8192,0,83.93,4122.71,1000,0,0,0,0,0,0,0,12,4944,0,0,0,0,6722148,0,0,30.0419,170,0,0,0,0
4308270,409183999,8192,8192,0,85.365,4750.01,1000,0,0,0,0,0,0,0,12,4872,0,0,0,0,6624980,0,0,19.934,170,0,0,0,0
4312405,409183999,8192,8192,0,84.225,4417.19,1000,0,0,0,0,0,0,0,12,5208,0,0,0,0,7082880,0,0,13.7018,170,0,0,0,0
4315093,409183999,8192,8192,0,85.573,3932.21,1000,0,0,0,0,0,0,0,12,4960,16,0,32,16,6743720,20176,0,20.0727,170,0,0,0,0
4316948,409183999,8192,8192,0,81.815,4722.59,1000,0,0,0,0,0,0,0,12,5006,134,0,268,133,6805152,168974,0,29.3506,170,0,0,0,0
4319356,409183999,8192,8192,0,86.463,2946.43,1000,0,0,0,0,0,0,0,12,4920,0,0,0,0,6689696,0,0,22.2229,170,0,0,0,0
4321337,409183999,8192,8192,0,79.798,4397.52,1000,0,0,0,0,0,0,0,12,5544,0,0,0,0,7537772,0,0,30.4503,170,0,0,0,0
4322938,409183999,8192,8192,0,80.692,2737.64,1000,0,0,0,0,0,0,0,12,4757,3,0,8,5,6464632,3783,0,32.2993,170,0,0,0,0
4324877,409183999,8192,8192,0,84.401,4748.21,1000,0,0,0,0,0,0,0,12,5248,16,0,32,16,7132016,20176,0,29.4252,170,0,0,0,0
08:54:33.702896/SRT:RcvQ:worker D:SRT.t: tsbpd wrap period ends
4327382,409183999,8192,8192,0,87.285,4265.06,1000,0,0,0,0,0,0,0,12,4464,0,0,0,0,6070664,0,0,19.3838,170,0,0,0,0
4330185,409183999,8192,8192,0,81.504,4897.97,1000,0,0,0,0,0,0,0,12,5424,0,0,0,0,7376640,0,0,21.0571,170,0,0,0,0
4331837,409183999,8192,8192,0,81.6,4023.13,1000,0,0,0,0,0,0,0,12,4776,0,0,0,0,6492164,0,0,31.4278,170,0,0,0,0
4334224,409183999,8192,8192,0,80.336,4765.97,1000,0,0,0,0,0,0,0,12,5377,0,0,0,0,7308208,0,0,24.4965,170,0,0,0,0
4336120,409183999,8192,8192,0,80.995,3837.22,1000,0,0,0,0,0,0,0,12,4967,0,0,0,0,6754368,0,0,28.5079,170,0,0,0,0
4338513,409183999,8192,8192,0,92.066,4936.18,1000,0,0,0,0,0,0,0,12,4490,2,0,4,2,6101700,2522,0,20.3904,170,0,0,0,0
4341268,409183999,8192,8192,0,82.654,3829.79,1000,0,0,0,0,0,0,0,12,5225,0,0,0,0,7105060,0,0,20.6376,170,0,0,0,0
4342905,409183999,8192,8192,0,83.552,3152.08,1000,0,0,0,0,0,0,0,12,5095,0,0,0,0,6927320,0,0,33.8514,170,0,0,0,0
4345260,409183999,8192,8192,0,80.798,3933.34,1000,0,0,0,0,0,0,0,12,5064,0,0,0,0,6885348,0,0,23.3894,170,0,0,0,0
4346919,409183999,8192,8192,0,81.304,3932.21,1000,0,0,0,0,0,0,0,12,4992,0,0,0,0,6786676,0,0,32.72,170,0,0,0,0
4350166,409183999,8192,8192,0,83.549,4750.01,1000,0,0,0,0,0,0,0,12,4920,0,0,0,0,6688756,0,0,16.4824,170,0,0,0,0
